id,Title,Year,Type,smoking,cigarette-smoking,pipe-smoking,cigar-smoking,Plot,Rating,Awards
tt0090192,Trancers,1984,movie,False,True,False,False,A gruff bounty hunter travels back in time to 1980s Los Angeles to stop a twisted criminal who can transform people into zombie-like creatures.,6.0,N/A
tt0308383,The Human Stain,2003,movie,False,True,False,False,"When a disgraced former college dean has a romance with a mysterious younger woman haunted by her dark, twisted past, he is forced to confront a shocking fact about his own life that he has kept secret for fifty years.",6.2,3 wins & 5 nominations.
tt0106639,Cyborg 2: Glass Shadow,1993,movie,False,True,True,True,"2 companies battle for Cyborg domination. One's built a cyborg/Angelina Jolie so human, that they hope, she'll get into the competition's HQ and explode. But she escapes with her human martial arts instructor.",3.9,N/A
tt3212232,I Am Wrath,2016,movie,False,True,False,False,A man is out for justice after a group of corrupt police officers are unable to catch his wife's killer.,5.4,N/A
tt0331811,11:14,2003,movie,False,True,True,False,"The events leading up to an 11:14 p.m. car crash, from five very different perspectives.",7.2,1 win & 8 nominations.
tt1920849,Bachelorette,2012,movie,False,True,False,True,Three friends are asked to be bridesmaids at a wedding of a woman they used to ridicule back in high school.,5.3,1 win & 2 nominations.
tt4932154,Center of My World,2016,movie,False,True,False,False,"After a summer spent with his his best friend Kat to escape his family, Phil goes back to school and starts to question his feelings towards Nicholas, a new classmate.",7.2,5 wins & 6 nominations.
tt0039689,Out of the Past,1947,movie,False,True,False,False,"A private eye escapes his past to run a gas station in a small town, but his past catches up with him. Now he must return to the big city world of danger, corruption, double crosses and duplicitous dames.",8.0,1 win.
tt0360009,Spartan,2004,movie,False,True,False,False,The investigation into a kidnapping of the daughter of a high-ranking US government official.,6.5,N/A
tt2891174,99 Homes,2014,movie,False,True,False,True,A recently unemployed single father struggles to get back his foreclosed home by working for the real estate broker who is the source of his frustration.,7.1,Nominated for 1 Golden Globe. Another 12 wins & 23 nominations.
tt0433383,"Good Night, and Good Luck.",2005,movie,False,True,False,False,Broadcast journalist Edward R. Murrow looks to bring down Senator Joseph McCarthy.,7.4,Nominated for 6 Oscars. Another 38 wins & 121 nominations.
tt0085615,Gorky Park,1983,movie,False,True,False,False,A Moscow police officer investigates a vicious triple homicide and stumbles upon a high-level international political conspiracy.,6.8,Nominated for 1 Golden Globe. Another 1 win & 1 nomination.
tt0104029,Cronos,1993,movie,False,True,False,True,"A mysterious device designed to provide its owner with eternal life resurfaces after four hundred years, leaving a trail of destruction in its path.",6.7,22 wins & 9 nominations.
tt0060153,Batman: The Movie,1966,movie,False,True,True,True,The Dynamic Duo faces four supervillains who plan to hold the world for ransom with the help of a secret invention that instantly dehydrates people.,6.5,1 win.
tt5723272,In the Fade,2017,movie,False,True,False,False,"Katja's life collapses after the death of her husband and son in a bomb attack. After a time of mourning and injustice, Katja seeks revenge.",7.1,Won 1 Golden Globe. Another 16 wins & 24 nominations.
tt0049189,...And God Created Woman,1956,movie,False,True,False,True,"In sunny St. Tropez, a young sexpot loves one brother but marries the other.",6.3,1 nomination.
tt0427969,Hollywoodland,2006,movie,False,True,False,True,"A detective examines the mysterious death of George Reeves, the star of the television series Adventures of Superman (1952).",6.5,Nominated for 1 Golden Globe. Another 3 wins & 7 nominations.
tt0260866,Don't Say a Word,2001,movie,False,True,False,False,"When the daughter of a psychiatrist is kidnapped, he's horrified to discover that the abductors' demand is that he break through to a post traumatic stress disorder suffering young woman who knows a secret...",6.3,1 nomination.
tt0477139,Wristcutters: A Love Story,2006,movie,False,True,False,False,A film set in a strange afterlife way station that has been reserved for people who have committed suicide.,7.3,9 wins & 6 nominations.
tt0291341,Mean Machine,2001,movie,False,True,False,False,A football star jailed for assault leads a group of inmates in a match against prison guards.,6.5,N/A
tt6083648,Looking Glass,2018,movie,False,True,False,False,"A couple buy a desert motel where they find that strange, mysterious events occur.",4.6,N/A
tt1667310,Deadfall,2012,movie,False,True,False,False,"A thriller that follows two siblings who decide to fend for themselves in the wake of a botched casino heist, and their unlikely reunion during another family's Thanksgiving celebration.",6.3,N/A
tt0107507,Manhattan Murder Mystery,1993,movie,False,True,False,False,A middle-aged couple suspects foul play when their neighbor's wife suddenly drops dead.,7.4,Nominated for 1 Golden Globe. Another 3 nominations.
tt2962876,The Road Within,2014,movie,False,True,False,False,A young man with Tourette's Syndrome embarks on a road trip with his recently-deceased mother's ashes.,7.1,8 wins & 9 nominations.
tt2617828,Freier Fall,2013,movie,False,True,False,False,A soon-to-be-father policeman falls for a gay fellow officer and his life starts falling apart.,7.6,8 wins & 22 nominations.
tt6752992,Happy as Lazzaro,2018,movie,False,True,False,False,An unceasingly kind Italian peasant and his family are blatantly exploited by a tobacco baroness.,7.6,18 wins & 52 nominations.
tt0076327,Looking for Mr. Goodbar,1977,movie,False,True,False,False,"A dedicated schoolteacher spends her nights cruising bars, looking for abusive men with whom she can engage in progressively violent sexual encounters.",6.7,Nominated for 2 Oscars. Another 1 win & 3 nominations.
tt0145531,Stigmata,1999,movie,False,True,False,False,"When a young woman becomes afflicted by stigmata, a priest is sent to investigate her case, which may have severe ramifications for his faith and for the Catholic Church itself.",6.2,6 nominations.
tt0087910,The Philadelphia Experiment,1984,movie,False,True,False,False,"A United States Navy destroyer escort participates in a Navy ""invisibility"" experiment that inadvertently sends two sailors forty years into the future.",6.1,1 win & 1 nomination.
tt0111507,Three Colors: White,1994,movie,False,True,False,False,"After his wife divorces him, a Polish immigrant plots to get even with her.",7.6,2 wins & 6 nominations.
tt0077474,The Driver,1978,movie,False,True,False,False,A getaway driver becomes the latest assignment for a tenacious detective.,7.2,N/A
tt0255798,The Animal,2001,movie,False,True,True,False,"After receiving organ transplants from various animal donors, a man finds himself taking on the traits of those animals.",4.8,5 nominations.
tt0119053,Almost Heroes,1998,movie,False,True,False,False,A road comedy about 2 guys whose mission is to beat Lewis and Clark.,5.9,N/A
tt2167266,Tracks,2013,movie,False,True,False,False,"A young woman goes on a 1,700-mile trek across the deserts of West Australia with four camels and her faithful dog.",7.2,2 wins & 18 nominations.
tt0074236,The Boy in the Plastic Bubble,1976,movie,False,True,True,False,The girl next door makes a teen born with immune deficiencies want to leave his germ-free bubble.,5.7,Won 1 Primetime Emmy. Another 3 nominations.
tt3387266,A United Kingdom,2016,movie,False,True,False,False,"The story of King Seretse Khama of Botswana and how his loving but controversial marriage to a British white woman, Ruth Williams, put his kingdom into political and diplomatic turmoil.",6.8,2 wins & 4 nominations.
tt0101669,Dead Again,1991,movie,False,True,False,False,"A woman who has lost her memory is taken in by a Los Angeles orphanage, and a private eye is enlisted to track down her identity, but he soon finds that he might have a past life connection to her that endangers their lives.",6.9,Nominated for 1 Golden Globe. Another 1 win & 4 nominations.
tt0275277,Cowboy Bebop: The Movie,2001,movie,False,True,False,False,"A terrorist explosion releases a deadly virus on the masses, and it's up the bounty-hunting Bebop crew to catch the cold-blooded culprit.",7.9,2 nominations.
tt0088024,Runaway,1984,movie,False,True,False,False,"In the near future, a police officer specializes in malfunctioning robots. When a robot turns out to have been programmed to kill, he begins to uncover a homicidal plot to create killer robots... and his son becomes a target.",5.9,1 nomination.
tt0046268,The Wages of Fear,1953,movie,False,True,True,True,"In a decrepit South American village, four men are hired to transport an urgent nitroglycerine shipment without the equipment that would make it safe.",8.1,Won 1 BAFTA Film Award. Another 5 wins.
tt0323120,Loving Annabelle,2006,movie,False,True,False,False,"The intelligent Annabelle starts in an elite Catholic girls' boarding high school after being expelled from the previous 2 schools. She's open about being lesbian. She's attracted to her teacher, Simone.",6.3,10 wins.
tt0102536,Night on Earth,1991,movie,False,True,False,False,An anthology of 5 different cab drivers in 5 American and European cities and their remarkable fares on the same eventful night.,7.8,1 win & 2 nominations.
tt8655470,The Specials,2019,movie,False,True,False,False,"The story of two men, educators of children and adolescents with autism.",7.5,1 win & 11 nominations.
tt0377062,Flight of the Phoenix,2004,movie,False,True,False,False,Survivors of a plane crash in the Mongolian desert work together to build a new plane.,6.1,2 nominations.
tt0113690,Lord of Illusions,1995,movie,False,True,False,False,"A private detective gets more that he bargains for when he encounters Philip Swan, a performer whose amazing illusions captive the world, but they are not really what everyone thinks.",6.1,2 wins & 1 nomination.
tt0420087,A Prairie Home Companion,2006,movie,False,True,False,False,"A look at what goes on backstage during the last broadcast of America's most celebrated radio show, where singing cowboys Dusty and Lefty, a country music siren, and a host of others hold court.",6.7,5 wins & 21 nominations.
tt0120514,Wilde,1997,movie,False,True,False,False,The turmoil in poet/playwright Oscar Wilde's life after he discovers his homosexuality.,6.9,Nominated for 1 Golden Globe. Another 4 wins & 7 nominations.
